GISJOIN,STATE,COUNTY,TRACT,BLKGRP,TOTAL_POP,WHITE_POP,WHITE_PERCENTAGE,BIPOC_POP,INCOME,MAJ_BIPOC,MAJ_LOW_INCOME,LON,LAT
G48045300008031,Texas,Travis County,803,1,1225,676,0.551836735,549,102237,0,0,-97.71304803,30.27835118
G48045300008032,Texas,Travis County,803,2,793,417,0.525851198,376,86250,0,0,-97.71855719,30.27692311
G48045300008033,Texas,Travis County,803,3,923,673,0.729144095,250,96316,0,0,-97.72607222,30.27576451
G48045300008041,Texas,Travis County,804,1,1138,389,0.341827768,749,42750,1,1,-97.71746159,30.26969684
G48045300008042,Texas,Travis County,804,2,1520,432,0.284210526,1088,42750,1,1,-97.72455795,30.27032124
G48045300009011,Texas,Travis County,901,1,797,364,0.456712673,433,73672,1,0,-97.71722162,30.2639172
G48045300009012,Texas,Travis County,901,2,1807,732,0.405091312,1075,103843,1,0,-97.72733543,30.26647844
G48045300009021,Texas,Travis County,902,1,1021,267,0.261508325,754,61300,1,1,-97.7067364,30.26092836
G48045300009022,Texas,Travis County,902,2,2014,828,0.411122145,1186,60100,1,1,-97.710619,30.25702425
G48045300009023,Texas,Travis County,902,3,1004,325,0.323705179,679,38750,1,1,-97.71782944,30.25683242
G48045300009024,Texas,Travis County,902,4,1542,635,0.411802853,907,80250,1,0,-97.72937144,30.26193933
G48045300010001,Texas,Travis County,1000,1,535,174,0.325233645,361,59097,1,1,-97.7339922,30.2579877
G48045300010002,Texas,Travis County,1000,2,684,437,0.638888889,247,96563,0,0,-97.72808376,30.25641412
G48045300010003,Texas,Travis County,1000,3,1275,637,0.499607843,638,105972,1,0,-97.71725179,30.25328069
G48045300010004,Texas,Travis County,1000,4,450,201,0.446666667,249,56852,1,1,-97.72202082,30.25020477
G48045300010005,Texas,Travis County,1000,5,589,249,0.422750424,340,26356,1,1,-97.7319454,30.25242278
G48045300011001,Texas,Travis County,1100,1,4992,4058,0.812900641,934,114115,0,0,-97.74314163,30.2685431
G48045300011002,Texas,Travis County,1100,2,2418,1849,0.764681555,569,163675,0,0,-97.73980531,30.25791601
G48045300012001,Texas,Travis County,1200,1,1074,793,0.738361266,281,37564,0,1,-97.76381576,30.27925345
G48045300012002,Texas,Travis County,1200,2,3974,3164,0.796175138,810,120469,0,0,-97.75942778,30.27198816
G48045300012003,Texas,Travis County,1200,3,809,618,0.763906057,191,64180,0,1,-97.75775564,30.2745143
G48045300013031,Texas,Travis County,1303,1,1833,1386,0.75613748,447,87436,0,0,-97.76212788,30.26288673
G48045300013032,Texas,Travis County,1303,2,2438,1716,0.703855619,722,76681,0,0,-97.76258645,30.25621625
G48045300013033,Texas,Travis County,1303,3,822,643,0.782238443,179,107765,0,0,-97.76889517,30.25719974
G48045300013041,Texas,Travis County,1304,1,1444,1057,0.73199446,387,83266,0,0,-97.77399035,30.24321541
G48045300013042,Texas,Travis County,1304,2,1363,1197,0.878209831,166,135938,0,0,-97.77230688,30.25438927
G48045300013043,Texas,Travis County,1304,3,933,685,0.734190782,248,115847,0,0,-97.77739444,30.25047639
G48045300013044,Texas,Travis County,1304,4,853,578,0.677608441,275,112500,0,0,-97.77045104,30.24958253
G48045300013051,Texas,Travis County,1305,1,1322,1016,0.768532526,306,80799,0,0,-97.75148205,30.25771114
G48045300013052,Texas,Travis County,1305,2,1762,861,0.488649262,901,66544,1,1,-97.76206501,30.24614546
G48045300013053,Texas,Travis County,1305,3,1288,1015,0.788043478,273,61538,0,1,-97.75392035,30.24526774
G48045300013054,Texas,Travis County,1305,4,1272,1052,0.827044025,220,114762,0,0,-97.75812699,30.25335593
G48045300013071,Texas,Travis County,1307,1,869,537,0.617951669,332,45781,0,1,-97.7713327,30.230921
G48045300013072,Texas,Travis County,1307,2,667,282,0.422788606,385,84712,1,0,-97.76528341,30.24194108
G48045300013073,Texas,Travis County,1307,3,2190,1188,0.542465753,1002,65938,0,1,-97.76839117,30.23739935
G48045300013081,Texas,Travis County,1308,1,510,394,0.77254902,116,64375,0,1,-97.76064085,30.2349237
G48045300013082,Texas,Travis County,1308,2,585,292,0.499145299,293,46471,1,1,-97.76202966,30.23138359
G48045300013083,Texas,Travis County,1308,3,1283,962,0.749805144,321,63723,0,1,-97.76515921,30.22748397
G48045300013084,Texas,Travis County,1308,4,676,392,0.579881657,284,72643,0,1,-97.75788467,30.23875522
G48045300014011,Texas,Travis County,1401,1,1871,1486,0.794227686,385,82679,0,0,-97.74459906,30.25397341
G48045300014012,Texas,Travis County,1401,2,1302,945,0.725806452,357,85700,0,0,-97.74787998,30.24510691
G48045300014021,Texas,Travis County,1402,1,833,641,0.769507803,192,146563,0,0,-97.73836562,30.24689708
G48045300014022,Texas,Travis County,1402,2,753,641,0.85126162,112,119471,0,0,-97.74353656,30.24317164
G48045300014023,Texas,Travis County,1402,3,928,675,0.72737069,253,75500,0,0,-97.74083573,30.23873136
G48045300014031,Texas,Travis County,1403,1,875,487,0.556571429,388,64728,0,1,-97.73712752,30.23634046
G48045300014032,Texas,Travis County,1403,2,928,597,0.643318966,331,58281,0,1,-97.73332266,30.24295575
G48045300015011,Texas,Travis County,1501,1,1333,1090,0.817704426,243,88221,0,0,-97.73616922,30.35355752
G48045300015012,Texas,Travis County,1501,2,1764,1362,0.772108844,402,125540,0,0,-97.74881268,30.34388174
G48045300015013,Texas,Travis County,1501,3,1093,1020,0.933211345,73,130597,0,0,-97.74258758,30.35505869
G48045300015014,Texas,Travis County,1501,4,1392,1283,0.921695402,109,117431,0,0,-97.7425531,30.34231516
G48045300015031,Texas,Travis County,1503,1,1488,860,0.577956989,628,61523,0,1,-97.7196085,30.32001241
G48045300015032,Texas,Travis County,1503,2,669,283,0.423019432,386,52813,1,1,-97.71539184,30.33554691
G48045300015033,Texas,Travis County,1503,3,1331,879,0.66040571,452,68000,0,1,-97.71963563,30.32782482
G48045300015034,Texas,Travis County,1503,4,902,555,0.615299335,347,77750,0,0,-97.71066114,30.32818422
G48045300015041,Texas,Travis County,1504,1,2527,1324,0.523941433,1203,91596,0,0,-97.71847351,30.34556835
G48045300015042,Texas,Travis County,1504,2,826,728,0.881355932,98,83571,0,0,-97.7228248,30.34281894
G48045300015043,Texas,Travis County,1504,3,1522,1192,0.783180026,330,111944,0,0,-97.7281022,30.35105481
G48045300015044,Texas,Travis County,1504,4,1958,1670,0.852911134,288,143750,0,0,-97.73076546,30.34555554
G48045300015051,Texas,Travis County,1505,1,709,520,0.733427362,189,107027,0,0,-97.73488272,30.33538452
G48045300015052,Texas,Travis County,1505,2,1515,1216,0.802640264,299,52273,0,1,-97.73318317,30.34057602
G48045300015053,Texas,Travis County,1505,3,1502,1257,0.836884154,245,68024,0,1,-97.72461319,30.33659726
G48045300015054,Texas,Travis County,1505,4,1055,949,0.899526066,106,77639,0,0,-97.72682256,30.33154799
G48045300016021,Texas,Travis County,1602,1,1435,1113,0.775609756,322,101625,0,0,-97.77717674,30.28899258
G48045300016022,Texas,Travis County,1602,2,771,664,0.861219196,107,116500,0,0,-97.76921309,30.2827026
G48045300016023,Texas,Travis County,1602,3,1158,196,0.16925734,962,32073,1,1,-97.77910026,30.28300419
G48045300016031,Texas,Travis County,1603,1,1014,955,0.941814596,59,160938,0,0,-97.75170212,30.30223057
G48045300016032,Texas,Travis County,1603,2,1003,855,0.852442672,148,118523,0,0,-97.75569215,30.3050217
G48045300016033,Texas,Travis County,1603,3,537,537,1,0,200375,0,0,-97.75258564,30.29681564
G48045300016034,Texas,Travis County,1603,4,977,797,0.815762538,180,208942,0,0,-97.75511845,30.29329804
G48045300016035,Texas,Travis County,1603,5,1705,1076,0.631085044,629,150417,0,0,-97.76270758,30.29764394
G48045300016041,Texas,Travis County,1604,1,1337,1145,0.856394914,192,183929,0,0,-97.77710131,30.30341457
G48045300016042,Texas,Travis County,1604,2,678,661,0.974926254,17,169038,0,0,-97.7679767,30.30878238
G48045300016043,Texas,Travis County,1604,3,954,945,0.990566038,9,180313,0,0,-97.77150885,30.30269236
G48045300016044,Texas,Travis County,1604,4,1038,967,0.931599229,71,177760,0,0,-97.77281253,30.29515373
G48045300016051,Texas,Travis County,1605,1,1694,1535,0.906139315,159,180234,0,0,-97.76601671,30.29102497
G48045300016052,Texas,Travis County,1605,2,730,583,0.798630137,147,99583,0,0,-97.75935653,30.28723845
G48045300016053,Texas,Travis County,1605,3,703,658,0.93598862,45,139559,0,0,-97.75407905,30.28243705
G48045300016054,Texas,Travis County,1605,4,841,782,0.929845422,59,71774,0,1,-97.75975669,30.28229689
G48045300016061,Texas,Travis County,1606,1,16,5,0.3125,11,102906,1,0,-97.76082911,30.30567319
G48045300017051,Texas,Travis County,1705,1,1064,747,0.702067669,317,134038,0,0,-97.77893533,30.37137594
G48045300017052,Texas,Travis County,1705,2,1321,1001,0.757759273,320,196836,0,0,-97.76599879,30.36518226
G48045300017053,Texas,Travis County,1705,3,840,782,0.930952381,58,124453,0,0,-97.77668175,30.36380154
G48045300017054,Texas,Travis County,1705,4,1693,1594,0.941523922,99,95927,0,0,-97.76593472,30.37354072
G48045300017061,Texas,Travis County,1706,1,1062,823,0.774952919,239,118661,0,0,-97.75654768,30.38199979
G48045300017062,Texas,Travis County,1706,2,1485,840,0.565656566,645,63750,0,1,-97.76196605,30.38100704
G48045300017063,Texas,Travis County,1706,3,1347,1120,0.831477357,227,91413,0,0,-97.74802864,30.38455197
G48045300017071,Texas,Travis County,1707,1,1580,1245,0.787974684,335,56188,0,1,-97.74692965,30.37408692
G48045300017072,Texas,Travis County,1707,2,2615,1794,0.686042065,821,92321,0,0,-97.74838671,30.36786713
G48045300017073,Texas,Travis County,1707,3,1091,851,0.780018332,240,130391,0,0,-97.74260591,30.37807827
G48045300017121,Texas,Travis County,1712,1,1479,1117,0.755240027,362,84688,0,0,-97.79610151,30.22771074
G48045300017122,Texas,Travis County,1712,2,2249,1006,0.447309916,1243,53558,1,1,-97.80077931,30.22054951
G48045300017123,Texas,Travis County,1712,3,829,557,0.671893848,272,90575,0,0,-97.79342362,30.21718606
G48045300017131,Texas,Travis County,1713,1,1896,915,0.482594937,981,64063,1,1,-97.81053723,30.20892854
G48045300017132,Texas,Travis County,1713,2,713,456,0.639551192,257,123571,0,0,-97.80077495,30.20864196
G48045300017133,Texas,Travis County,1713,3,1881,1256,0.667729931,625,90080,0,0,-97.80580994,30.21464814
G48045300017141,Texas,Travis County,1714,1,9732,5505,0.565659679,4227,75627,0,0,-97.83242108,30.42037577
G48045300017142,Texas,Travis County,1714,2,3553,2070,0.582606248,1483,159565,0,0,-97.80962889,30.43354267
G48045300017143,Texas,Travis County,1714,3,1745,1159,0.664183381,586,176250,0,0,-97.82212482,30.44332455
G48045300017161,Texas,Travis County,1716,1,3577,1962,0.548504333,1615,94949,0,0,-97.80433158,30.39677393
G48045300017162,Texas,Travis County,1716,2,3719,2229,0.599354665,1490,126522,0,0,-97.79207672,30.37376573
G48045300017181,Texas,Travis County,1718,1,1949,730,0.374551052,1219,54676,1,1,-97.75354497,30.34803659
G48045300017182,Texas,Travis County,1718,2,1650,1377,0.834545455,273,116908,0,0,-97.75895323,30.34477969
G48045300017183,Texas,Travis County,1718,3,825,744,0.901818182,81,51694,0,1,-97.76278906,30.35445135
G48045300017184,Texas,Travis County,1718,4,1821,1694,0.9302581,127,101305,0,0,-97.7679433,30.34756848
G48045300017191,Texas,Travis County,1719,1,1655,1294,0.781873112,361,135714,0,0,-97.77796259,30.3535139
G48045300017192,Texas,Travis County,1719,2,1058,812,0.767485822,246,197976,0,0,-97.77555998,30.34599746
G48045300017193,Texas,Travis County,1719,3,1446,1171,0.809820194,275,134975,0,0,-97.78563314,30.34712337
G48045300017221,Texas,Travis County,1722,1,532,466,0.87593985,66,66990,0,1,-97.7539619,30.40643434
G48045300017222,Texas,Travis County,1722,2,1460,948,0.649315068,512,65946,0,1,-97.75106302,30.39448758
G48045300017223,Texas,Travis County,1722,3,1852,1243,0.671166307,609,80982,0,0,-97.75520652,30.40009589
G48045300017281,Texas,Travis County,1728,1,1406,644,0.458036984,762,83155,1,0,-97.81597449,30.20221416
G48045300017282,Texas,Travis County,1728,2,1079,598,0.554216867,481,71750,0,1,-97.81148993,30.19949981
G48045300017283,Texas,Travis County,1728,3,1047,674,0.643744031,373,75761,0,0,-97.81624296,30.19448851
G48045300017284,Texas,Travis County,1728,4,2904,1695,0.583677686,1209,91705,0,0,-97.81411392,30.19272739
G48045300017285,Texas,Travis County,1728,5,1041,837,0.804034582,204,92740,0,0,-97.82684224,30.19476538
G48045300017291,Texas,Travis County,1729,1,1473,1060,0.719619823,413,63984,0,1,-97.82476799,30.20545825
G48045300017292,Texas,Travis County,1729,2,939,583,0.620873269,356,60655,0,1,-97.83095433,30.20467459
G48045300017293,Texas,Travis County,1729,3,2663,1156,0.434096883,1507,59886,1,1,-97.83539246,30.19812705
G48045300017331,Texas,Travis County,1733,1,3026,2356,0.778585592,670,134375,0,0,-97.93240857,30.21197666
G48045300017332,Texas,Travis County,1733,2,1322,762,0.576399395,560,118417,0,0,-97.90193138,30.22649399
G48045300017371,Texas,Travis County,1737,1,1463,890,0.608339029,573,106538,0,0,-97.87118231,30.23064593
G48045300017372,Texas,Travis County,1737,2,5743,3853,0.670903709,1890,112010,0,0,-97.88104401,30.20597783
G48045300017373,Texas,Travis County,1737,3,3581,3009,0.840268082,572,123696,0,0,-97.88333898,30.22043231
G48045300017381,Texas,Travis County,1738,1,776,656,0.845360825,120,85662,0,0,-97.86178965,30.2253995
G48045300017382,Texas,Travis County,1738,2,1069,698,0.652946679,371,141319,0,0,-97.84722163,30.22085475
G48045300017383,Texas,Travis County,1738,3,1284,884,0.68847352,400,145125,0,0,-97.87017656,30.22052847
G48045300017384,Texas,Travis County,1738,4,2936,2043,0.695844687,893,114088,0,0,-97.86729354,30.21566935
G48045300017385,Texas,Travis County,1738,5,781,598,0.765685019,183,96012,0,0,-97.85930084,30.21414597
G48045300017401,Texas,Travis County,1740,1,2514,1501,0.597056484,1013,93200,0,0,-97.85451955,30.19514643
G48045300017402,Texas,Travis County,1740,2,2503,1664,0.664802237,839,111435,0,0,-97.85961765,30.18510935
G48045300017411,Texas,Travis County,1741,1,1730,1308,0.756069364,422,143047,0,0,-97.92692656,30.39943357
G48045300017412,Texas,Travis County,1741,2,1030,914,0.887378641,116,74875,0,0,-97.93426482,30.42171372
G48045300017421,Texas,Travis County,1742,1,2995,2154,0.719198664,841,77568,0,0,-97.92774813,30.38501279
G48045300017422,Texas,Travis County,1742,2,3550,2112,0.594929577,1438,112250,0,0,-97.93926765,30.35577862
G48045300017451,Texas,Travis County,1745,1,1083,969,0.894736842,114,115682,0,0,-97.73887064,30.42683802
G48045300017452,Texas,Travis County,1745,2,1180,853,0.722881356,327,86625,0,0,-97.7356465,30.4176999
G48045300017461,Texas,Travis County,1746,1,3131,1931,0.616735867,1200,84013,0,0,-97.83984258,30.18695223
G48045300017462,Texas,Travis County,1746,2,1475,800,0.542372881,675,49167,0,1,-97.83307258,30.18318029
G48045300017471,Texas,Travis County,1747,1,3429,970,0.282881307,2459,64375,1,1,-97.82512328,30.17786068
G48045300017472,Texas,Travis County,1747,2,943,299,0.317073171,644,70859,1,1,-97.82685555,30.18053829
G48045300017473,Texas,Travis County,1747,3,1718,1159,0.674621653,559,76058,0,0,-97.82277417,30.18459761
G48045300017481,Texas,Travis County,1748,1,2617,1946,0.743599541,671,107679,0,0,-97.84656611,30.17192076
G48045300017482,Texas,Travis County,1748,2,3904,1977,0.506403689,1927,73638,0,0,-97.83054508,30.16827958
G48045300017491,Texas,Travis County,1749,1,1169,785,0.671514115,384,79526,0,0,-97.85427838,30.2301968
G48045300017492,Texas,Travis County,1749,2,1353,843,0.623059867,510,103281,0,0,-97.84645588,30.22950136
G48045300017493,Texas,Travis County,1749,3,2837,480,0.169192809,2357,83363,1,0,-97.83279186,30.2328405
G48045300017494,Texas,Travis County,1749,4,1891,1058,0.559492332,833,98301,0,0,-97.83918822,30.22870864
G48045300017501,Texas,Travis County,1750,1,1252,676,0.539936102,576,72240,0,1,-97.82776617,30.22488024
G48045300017502,Texas,Travis County,1750,2,1663,612,0.368009621,1051,47375,1,1,-97.81509556,30.22477613
G48045300017503,Texas,Travis County,1750,3,1934,893,0.461737332,1041,66364,1,1,-97.81735833,30.21431615
G48045300017511,Texas,Travis County,1751,1,647,586,0.905718702,61,116667,0,0,-97.76036677,30.3596299
G48045300017512,Texas,Travis County,1751,2,1556,1354,0.870179949,202,137574,0,0,-97.75606237,30.36496839
G48045300017521,Texas,Travis County,1752,1,1450,507,0.349655172,943,27212,1,1,-97.74989203,30.35640488
G48045300017522,Texas,Travis County,1752,2,1325,706,0.532830189,619,61506,0,1,-97.74863361,30.36006632
G48045300017523,Texas,Travis County,1752,3,1155,549,0.475324675,606,42256,1,1,-97.75186823,30.35441601
G48045300017531,Texas,Travis County,1753,1,1255,612,0.487649402,643,75223,1,0,-97.73887143,30.39080705
G48045300017541,Texas,Travis County,1754,1,2152,1263,0.586895911,889,50889,0,1,-97.74058464,30.40901857
G48045300017542,Texas,Travis County,1754,2,1354,1069,0.789512555,285,80667,0,0,-97.7354228,30.4029636
G48045300017543,Texas,Travis County,1754,3,1523,1245,0.817465529,278,107361,0,0,-97.73964285,30.41404085
G48045300017551,Texas,Travis County,1755,1,2473,1400,0.566114032,1073,175625,0,0,-97.77433352,30.41897734
G48045300017552,Texas,Travis County,1755,2,3766,1778,0.472118959,1988,184479,1,0,-97.77961273,30.40689466
G48045300017561,Texas,Travis County,1756,1,2609,1822,0.698351859,787,134444,0,0,-97.77296914,30.42500559
G48045300017562,Texas,Travis County,1756,2,1973,1331,0.674607197,642,93846,0,0,-97.76570093,30.42758548
G48045300017571,Texas,Travis County,1757,1,689,593,0.860667634,96,143750,0,0,-97.76499398,30.40482988
G48045300017572,Texas,Travis County,1757,2,1561,1094,0.700832799,467,109375,0,0,-97.76323031,30.39311603
G48045300017601,Texas,Travis County,1760,1,11209,7324,0.653403515,3885,164355,0,0,-97.88455695,30.36383762
G48045300017602,Texas,Travis County,1760,2,6898,5545,0.80385619,1353,172412,0,0,-97.90725768,30.36788208
G48045300017611,Texas,Travis County,1761,1,2521,2012,0.798095994,509,80573,0,0,-97.8215787,30.3532482
G48045300017612,Texas,Travis County,1761,2,5491,3977,0.724276088,1514,204417,0,0,-97.8419314,30.37156831
G48045300017641,Texas,Travis County,1764,1,2997,2603,0.868535202,394,90000,0,0,-98.03170468,30.41662547
G48045300017642,Texas,Travis County,1764,2,4956,4334,0.874495561,622,153813,0,0,-98.06521192,30.40120841
G48045300017651,Texas,Travis County,1765,1,3123,2601,0.832853026,522,117193,0,0,-97.86969569,30.42032328
G48045300017652,Texas,Travis County,1765,2,11726,8708,0.74262323,3018,162329,0,0,-97.88248938,30.46633853
G48045300017661,Texas,Travis County,1766,1,1263,684,0.541567696,579,48056,0,1,-98.00900919,30.55731943
G48045300017662,Texas,Travis County,1766,2,1716,1435,0.836247086,281,87000,0,0,-98.03245095,30.48903758
G48045300017663,Texas,Travis County,1766,3,8229,5694,0.691943128,2535,141083,0,0,-97.9216427,30.55987597
G48045300017681,Texas,Travis County,1768,1,2326,1901,0.817282889,425,86193,0,0,-97.95226646,30.25122185
G48045300017682,Texas,Travis County,1768,2,8904,6822,0.766172507,2082,138056,0,0,-98.05888125,30.3233855
G48045300017691,Texas,Travis County,1769,1,2472,1704,0.689320388,768,103411,0,0,-97.88736848,30.2358707
G48045300017692,Texas,Travis County,1769,2,4516,2826,0.625775022,1690,110761,0,0,-97.90707894,30.2455014
G48045300017701,Texas,Travis County,1770,1,7884,5627,0.713723998,2257,176597,0,0,-97.90378435,30.19598158
